StateAbbreviation,AreaCurrentPercent,AreaCurrent,PopulationCurrent,PopulationCurrentPercent,PercentChangeFromWAve,AreaChangeFromWAve,StatisticFormatID,USDMLevelID,USDMLevel,Name,AreaMiles,MapDate
CA,4.19,"6,618.70","1,786,312.58",4.79,0.00,0.00,2,3,D2  ,California,"158,147.87",2017-02-21
CA,16.78,"26,537.34","10,130,500.40",27.19,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-02-28
CA,4.65,"7,361.40","8,568,097.91",23.00,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-02-28
CA,4.08,"6,444.84","1,969,013.65",5.29,0.00,0.00,2,3,D2  ,California,"158,147.87",2017-02-28
CA,15.22,"24,071.16","9,475,350.80",25.43,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-03-07
CA,7.14,"11,287.61","9,911,295.14",26.60,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-03-07
CA,1.10,"1,746.54","381,847.03",1.02,0.00,0.00,2,3,D2  ,California,"158,147.87",2017-03-07
CA,15.22,"24,064.30","9,475,338.38",25.43,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-03-14
CA,7.18,"11,362.79","10,092,284.88",27.09,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-03-14
CA,1.06,"1,671.37","200,857.29",0.54,0.00,0.00,2,3,D2  ,California,"158,147.87",2017-03-14
CA,15.22,"24,064.30","9,475,338.38",25.43,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-03-21
CA,7.18,"11,362.79","10,092,284.88",27.09,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-03-21
CA,1.06,"1,671.37","200,857.29",0.54,0.00,0.00,2,3,D2  ,California,"158,147.87",2017-03-21
CA,15.22,"24,064.30","9,475,338.38",25.43,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-03-28
CA,7.18,"11,362.79","10,092,284.88",27.09,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-03-28
CA,1.06,"1,671.37","200,857.29",0.54,0.00,0.00,2,3,D2  ,California,"158,147.87",2017-03-28
CA,15.22,"24,064.29","9,475,386.35",25.43,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-04-04
CA,7.18,"11,362.79","10,092,237.04",27.09,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-04-04
CA,1.06,"1,671.41","200,858.77",0.54,0.00,0.00,2,3,D2  ,California,"158,147.87",2017-04-04
CA,15.22,"24,064.30","9,475,338.38",25.43,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-04-11
CA,7.18,"11,362.79","10,092,284.88",27.09,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-04-11
CA,1.06,"1,671.37","200,857.29",0.54,0.00,0.00,2,3,D2  ,California,"158,147.87",2017-04-11
CA,15.22,"24,064.30","9,475,338.38",25.43,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-04-18
CA,7.18,"11,362.79","10,092,284.88",27.09,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-04-18
CA,1.06,"1,671.37","200,857.29",0.54,0.00,0.00,2,3,D2  ,California,"158,147.87",2017-04-18
CA,15.22,"24,064.29","9,475,386.35",25.43,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-04-25
CA,7.18,"11,362.79","10,092,237.04",27.09,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-04-25
CA,1.06,"1,671.41","200,858.77",0.54,0.00,0.00,2,3,D2  ,California,"158,147.87",2017-04-25
CA,15.29,"24,178.25","9,493,960.24",25.48,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-05-02
CA,7.18,"11,362.79","10,092,237.04",27.09,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-05-02
CA,1.06,"1,671.41","200,858.77",0.54,0.00,0.00,2,3,D2  ,California,"158,147.87",2017-05-02
CA,15.29,"24,178.25","9,493,960.24",25.48,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-05-09
CA,7.18,"11,362.79","10,092,237.04",27.09,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-05-09
CA,1.06,"1,671.41","200,858.77",0.54,0.00,0.00,2,3,D2  ,California,"158,147.87",2017-05-09
CA,15.29,"24,178.25","9,493,960.24",25.48,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-05-16
CA,7.18,"11,362.79","10,092,237.04",27.09,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-05-16
CA,1.06,"1,671.41","200,858.77",0.54,0.00,0.00,2,3,D2  ,California,"158,147.87",2017-05-16
CA,15.29,"24,178.26","9,493,912.10",25.48,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-05-23
CA,7.18,"11,362.79","10,092,284.88",27.09,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-05-23
CA,1.06,"1,671.37","200,857.29",0.54,0.00,0.00,2,3,D2  ,California,"158,147.87",2017-05-23
CA,15.29,"24,178.26","9,493,912.10",25.48,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-05-30
CA,7.18,"11,362.79","10,092,284.88",27.09,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-05-30
CA,1.06,"1,671.37","200,857.29",0.54,0.00,0.00,2,3,D2  ,California,"158,147.87",2017-05-30
CA,15.29,"24,178.26","9,493,912.10",25.48,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-06-06
CA,7.18,"11,362.79","10,092,284.88",27.09,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-06-06
CA,1.06,"1,671.37","200,857.29",0.54,0.00,0.00,2,3,D2  ,California,"158,147.87",2017-06-06
CA,15.29,"24,178.25","9,493,960.24",25.48,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-06-13
CA,7.18,"11,362.79","10,092,237.04",27.09,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-06-13
CA,1.06,"1,671.41","200,858.77",0.54,0.00,0.00,2,3,D2  ,California,"158,147.87",2017-06-13
CA,15.29,"24,178.25","9,493,960.24",25.48,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-06-20
CA,7.18,"11,362.79","10,092,237.04",27.09,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-06-20
CA,1.06,"1,671.41","200,858.77",0.54,0.00,0.00,2,3,D2  ,California,"158,147.87",2017-06-20
CA,15.29,"24,178.25","9,493,960.24",25.48,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-06-27
CA,7.18,"11,362.79","10,092,237.04",27.09,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-06-27
CA,1.06,"1,671.41","200,858.77",0.54,0.00,0.00,2,3,D2  ,California,"158,147.87",2017-06-27
CA,15.30,"24,201.00","9,496,310.54",25.49,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-07-04
CA,7.18,"11,362.80","10,092,189.18",27.09,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-07-04
CA,1.06,"1,671.44","200,860.26",0.54,0.00,0.00,2,3,D2  ,California,"158,147.87",2017-07-04
CA,15.30,"24,201.00","9,496,310.54",25.49,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-07-11
CA,7.18,"11,362.80","10,092,189.18",27.09,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-07-11
CA,1.06,"1,671.44","200,860.26",0.54,0.00,0.00,2,3,D2  ,California,"158,147.87",2017-07-11
CA,16.06,"25,404.28","9,570,325.50",25.69,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-07-18
CA,7.18,"11,362.80","10,092,189.18",27.09,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-07-18
CA,1.06,"1,671.44","200,860.26",0.54,0.00,0.00,2,3,D2  ,California,"158,147.87",2017-07-18
CA,16.03,"25,355.20","9,565,359.61",25.68,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-07-25
CA,7.18,"11,362.80","10,092,189.18",27.09,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-07-25
CA,1.06,"1,671.44","200,860.26",0.54,0.00,0.00,2,3,D2  ,California,"158,147.87",2017-07-25
CA,13.90,"21,980.08","9,493,172.83",25.48,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-08-01
CA,7.18,"11,362.80","10,092,189.18",27.09,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-08-01
CA,1.06,"1,671.44","200,860.26",0.54,0.00,0.00,2,3,D2  ,California,"158,147.87",2017-08-01
CA,13.90,"21,980.08","9,493,172.83",25.48,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-08-08
CA,7.18,"11,362.80","10,092,189.18",27.09,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-08-08
CA,1.06,"1,671.44","200,860.26",0.54,0.00,0.00,2,3,D2  ,California,"158,147.87",2017-08-08
CA,13.90,"21,980.40","9,493,204.90",25.48,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-08-15
CA,8.21,"12,976.77","10,154,663.75",27.26,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-08-15
CA,0.04,57.48,"138,385.69",0.37,0.00,0.00,2,3,D2  ,California,"158,147.87",2017-08-15
CA,13.88,"21,948.41","9,489,968.39",25.47,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-08-22
CA,8.21,"12,976.77","10,154,663.75",27.26,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-08-22
CA,0.04,57.48,"138,385.69",0.37,0.00,0.00,2,3,D2  ,California,"158,147.87",2017-08-22
CA,13.88,"21,948.41","9,489,968.39",25.47,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-08-29
CA,8.21,"12,976.77","10,154,663.75",27.26,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-08-29
CA,0.04,57.48,"138,385.69",0.37,0.00,0.00,2,3,D2  ,California,"158,147.87",2017-08-29
CA,13.88,"21,948.41","9,489,968.39",25.47,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-09-05
CA,8.21,"12,976.77","10,154,663.75",27.26,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-09-05
CA,0.04,57.48,"138,385.69",0.37,0.00,0.00,2,3,D2  ,California,"158,147.87",2017-09-05
CA,13.88,"21,948.41","9,489,968.39",25.47,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-09-12
CA,8.21,"12,976.77","10,154,663.75",27.26,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-09-12
CA,0.04,57.48,"138,385.69",0.37,0.00,0.00,2,3,D2  ,California,"158,147.87",2017-09-12
CA,13.88,"21,948.41","9,489,968.39",25.47,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-09-19
CA,8.21,"12,976.77","10,154,663.75",27.26,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-09-19
CA,0.04,57.48,"138,385.69",0.37,0.00,0.00,2,3,D2  ,California,"158,147.87",2017-09-19
CA,13.88,"21,948.43","9,489,920.27",25.47,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-09-26
CA,8.24,"13,034.20","10,293,095.82",27.63,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-09-26
CA,13.88,"21,948.43","9,489,920.27",25.47,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-10-03
CA,8.24,"13,034.20","10,293,095.82",27.63,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-10-03
CA,13.88,"21,948.46","9,489,872.16",25.47,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-10-10
CA,8.24,"13,034.15","10,293,142.17",27.63,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-10-10
CA,13.88,"21,948.46","9,489,872.16",25.47,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-10-17
CA,8.24,"13,034.15","10,293,142.17",27.63,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-10-17
CA,13.86,"21,912.32","9,485,249.51",25.46,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-10-24
CA,8.24,"13,034.20","10,293,095.82",27.63,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-10-24
CA,13.86,"21,912.32","9,485,249.51",25.46,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-10-31
CA,8.24,"13,034.20","10,293,095.82",27.63,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-10-31
CA,13.86,"21,912.32","9,485,249.51",25.46,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-11-07
CA,8.24,"13,034.20","10,293,095.82",27.63,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-11-07
CA,17.78,"28,118.35","10,277,024.40",27.59,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-11-14
CA,8.24,"13,034.20","10,293,095.82",27.63,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-11-14
CA,17.78,"28,118.35","10,277,024.40",27.59,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-11-21
CA,8.24,"13,034.20","10,293,095.82",27.63,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-11-21
CA,22.67,"35,854.44","11,597,606.52",31.13,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-11-28
CA,8.24,"13,034.20","10,293,095.82",27.63,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-11-28
CA,24.72,"39,088.04","9,581,611.96",25.72,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-12-05
CA,9.90,"15,657.73","12,979,806.70",34.84,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-12-05
CA,34.40,"54,402.65","10,623,634.27",28.52,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-12-12
CA,9.90,"15,657.81","12,979,805.45",34.84,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-12-12
CA,31.61,"49,994.69","9,850,989.44",26.44,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-12-19
CA,12.69,"20,065.91","13,752,458.66",36.92,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-12-19
CA,31.61,"49,994.69","9,850,989.44",26.44,0.00,0.00,2,1,D0  ,California,"158,147.87",2017-12-26
CA,12.69,"20,065.91","13,752,458.66",36.92,0.00,0.00,2,2,D1  ,California,"158,147.87",2017-12-26
CA,31.61,"49,994.69","9,850,989.44",26.44,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-01-02
CA,12.69,"20,065.91","13,752,458.66",36.92,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-01-02
CA,33.73,"53,344.88","9,874,505.16",26.51,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-01-09
CA,12.69,"20,065.91","13,752,458.66",36.92,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-01-09
CA,34.10,"53,933.52","9,880,394.93",26.52,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-01-16
CA,12.69,"20,065.91","13,752,458.66",36.92,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-01-16
CA,41.84,"66,162.07","11,101,030.09",29.80,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-01-23
CA,12.69,"20,065.91","13,752,458.66",36.92,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-01-23
CA,29.61,"46,821.04","1,942,967.57",5.22,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-01-30
CA,38.80,"61,362.82","15,683,130.54",42.10,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-01-30
CA,4.92,"7,785.38","8,346,639.09",22.40,0.00,0.00,2,3,D2  ,California,"158,147.87",2018-01-30
CA,36.13,"57,133.80","3,639,329.45",9.77,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-02-06
CA,39.21,"62,017.67","11,736,316.46",31.50,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-02-06
CA,6.39,"10,101.51","12,377,622.34",33.22,0.00,0.00,2,3,D2  ,California,"158,147.87",2018-02-06
CA,36.00,"56,935.47","3,700,948.24",9.93,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-02-13
CA,25.73,"40,683.79","9,177,569.22",24.64,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-02-13
CA,19.98,"31,600.21","14,943,761.71",40.11,0.00,0.00,2,3,D2  ,California,"158,147.87",2018-02-13
CA,43.69,"69,102.49","12,172,687.77",32.67,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-02-20
CA,27.89,"44,111.55","9,261,993.46",24.86,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-02-20
CA,19.98,"31,600.24","14,943,839.11",40.11,0.00,0.00,2,3,D2  ,California,"158,147.87",2018-02-20
CA,43.65,"69,025.59","12,165,007.42",32.65,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-02-27
CA,27.89,"44,111.69","9,262,090.63",24.86,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-02-27
CA,19.98,"31,600.21","14,943,761.71",40.11,0.00,0.00,2,3,D2  ,California,"158,147.87",2018-02-27
CA,43.65,"69,025.49","12,165,005.73",32.65,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-03-06
CA,25.47,"40,286.78","8,843,188.71",23.74,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-03-06
CA,21.97,"34,743.69","14,893,802.20",39.98,0.00,0.00,2,3,D2  ,California,"158,147.87",2018-03-06
CA,0.43,681.31,"468,841.67",1.26,0.00,0.00,2,4,D3  ,California,"158,147.87",2018-03-06
CA,41.24,"65,220.89","7,930,543.75",21.29,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-03-13
CA,25.36,"40,112.66","8,823,925.18",23.69,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-03-13
CA,21.88,"34,607.60","14,876,986.43",39.93,0.00,0.00,2,3,D2  ,California,"158,147.87",2018-03-13
CA,0.43,681.31,"468,841.67",1.26,0.00,0.00,2,4,D3  ,California,"158,147.87",2018-03-13
CA,41.24,"65,220.89","7,930,543.75",21.29,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-03-20
CA,25.36,"40,112.66","8,823,925.18",23.69,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-03-20
CA,21.88,"34,607.60","14,876,986.43",39.93,0.00,0.00,2,3,D2  ,California,"158,147.87",2018-03-20
CA,0.43,681.31,"468,841.67",1.26,0.00,0.00,2,4,D3  ,California,"158,147.87",2018-03-20
CA,36.24,"57,315.20","6,138,965.80",16.48,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-03-27
CA,28.21,"44,607.59","11,922,530.97",32.00,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-03-27
CA,10.06,"15,909.94","11,451,130.92",30.74,0.00,0.00,2,3,D2  ,California,"158,147.87",2018-03-27
CA,2.50,"3,960.65","391,254.79",1.05,0.00,0.00,2,4,D3  ,California,"158,147.87",2018-03-27
CA,36.11,"57,108.99","6,113,641.51",16.41,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-04-03
CA,28.18,"44,569.90","11,923,181.51",32.01,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-04-03
CA,10.21,"16,153.83","11,475,804.67",30.80,0.00,0.00,2,3,D2  ,California,"158,147.87",2018-04-03
CA,2.50,"3,960.65","391,254.79",1.05,0.00,0.00,2,4,D3  ,California,"158,147.87",2018-04-03
CA,29.05,"45,946.64","5,337,414.31",14.33,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-04-10
CA,23.33,"36,902.90","10,375,420.65",27.85,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-04-10
CA,11.26,"17,809.69","12,210,831.25",32.78,0.00,0.00,2,3,D2  ,California,"158,147.87",2018-04-10
CA,2.50,"3,960.71","391,266.88",1.05,0.00,0.00,2,4,D3  ,California,"158,147.87",2018-04-10
CA,28.80,"45,548.68","5,334,509.39",14.32,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-04-17
CA,23.33,"36,902.90","10,375,420.65",27.85,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-04-17
CA,11.26,"17,809.69","12,210,831.25",32.78,0.00,0.00,2,3,D2  ,California,"158,147.87",2018-04-17
CA,2.50,"3,960.71","391,266.88",1.05,0.00,0.00,2,4,D3  ,California,"158,147.87",2018-04-17
CA,28.80,"45,548.67","5,334,454.15",14.32,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-04-24
CA,23.33,"36,902.89","10,375,403.02",27.85,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-04-24
CA,11.21,"17,733.31","12,199,734.03",32.75,0.00,0.00,2,3,D2  ,California,"158,147.87",2018-04-24
CA,2.55,"4,036.98","402,368.31",1.08,0.00,0.00,2,4,D3  ,California,"158,147.87",2018-04-24
CA,28.80,"45,548.68","5,334,509.39",14.32,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-05-01
CA,23.11,"36,549.66","10,339,684.56",27.75,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-05-01
CA,11.19,"17,689.45","12,205,540.06",32.76,0.00,0.00,2,3,D2  ,California,"158,147.87",2018-05-01
CA,2.80,"4,434.19","432,294.16",1.16,0.00,0.00,2,4,D3  ,California,"158,147.87",2018-05-01
CA,28.71,"45,398.22","5,261,513.62",14.12,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-05-08
CA,23.11,"36,549.65","10,339,667.03",27.75,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-05-08
CA,11.19,"17,689.45","12,205,559.58",32.76,0.00,0.00,2,3,D2  ,California,"158,147.87",2018-05-08
CA,2.80,"4,434.09","432,278.75",1.16,0.00,0.00,2,4,D3  ,California,"158,147.87",2018-05-08
CA,32.36,"51,175.74","5,492,477.93",14.74,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-05-15
CA,16.32,"25,816.18","4,442,798.78",11.93,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-05-15
CA,18.03,"28,509.45","18,111,445.22",48.62,0.00,0.00,2,3,D2  ,California,"158,147.87",2018-05-15
CA,2.80,"4,434.19","432,294.16",1.16,0.00,0.00,2,4,D3  ,California,"158,147.87",2018-05-15
CA,32.43,"51,280.84","5,502,798.49",14.77,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-05-22
CA,16.33,"25,822.44","4,500,961.73",12.08,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-05-22
CA,17.98,"28,431.19","18,048,080.48",48.45,0.00,0.00,2,3,D2  ,California,"158,147.87",2018-05-22
CA,2.78,"4,389.03","425,024.82",1.14,0.00,0.00,2,4,D3  ,California,"158,147.87",2018-05-22
CA,32.43,"51,280.84","5,502,798.49",14.77,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-05-29
CA,16.33,"25,822.44","4,500,961.73",12.08,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-05-29
CA,17.98,"28,431.19","18,048,080.48",48.45,0.00,0.00,2,3,D2  ,California,"158,147.87",2018-05-29
CA,2.78,"4,389.03","425,024.82",1.14,0.00,0.00,2,4,D3  ,California,"158,147.87",2018-05-29
CA,32.53,"51,439.12","5,504,332.33",14.78,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-06-05
CA,16.33,"25,822.44","4,500,961.73",12.08,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-06-05
CA,17.98,"28,431.19","18,048,080.48",48.45,0.00,0.00,2,3,D2  ,California,"158,147.87",2018-06-05
CA,2.78,"4,389.03","425,024.82",1.14,0.00,0.00,2,4,D3  ,California,"158,147.87",2018-06-05
CA,32.53,"51,452.19","5,505,441.48",14.78,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-06-12
CA,16.32,"25,809.37","4,499,852.58",12.08,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-06-12
CA,17.99,"28,446.70","18,047,303.82",48.44,0.00,0.00,2,3,D2  ,California,"158,147.87",2018-06-12
CA,2.77,"4,373.52","425,801.48",1.14,0.00,0.00,2,4,D3  ,California,"158,147.87",2018-06-12
CA,32.56,"51,494.01","5,526,662.84",14.84,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-06-19
CA,16.32,"25,809.35","4,499,887.78",12.08,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-06-19
CA,17.99,"28,446.69","18,047,270.68",48.44,0.00,0.00,2,3,D2  ,California,"158,147.87",2018-06-19
CA,2.77,"4,373.42","425,786.18",1.14,0.00,0.00,2,4,D3  ,California,"158,147.87",2018-06-19
CA,40.91,"64,701.83","11,153,131.10",29.94,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-06-26
CA,23.41,"37,028.86","4,913,985.30",13.19,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-06-26
CA,17.99,"28,446.69","18,047,270.68",48.44,0.00,0.00,2,3,D2  ,California,"158,147.87",2018-06-26
CA,2.77,"4,373.42","425,786.18",1.14,0.00,0.00,2,4,D3  ,California,"158,147.87",2018-06-26
CA,40.99,"64,819.76","11,176,119.18",30.00,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-07-03
CA,23.41,"37,028.87","4,914,028.50",13.19,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-07-03
CA,17.99,"28,446.69","18,047,237.54",48.44,0.00,0.00,2,3,D2  ,California,"158,147.87",2018-07-03
CA,2.77,"4,373.32","425,770.88",1.14,0.00,0.00,2,4,D3  ,California,"158,147.87",2018-07-03
CA,41.03,"64,891.21","11,183,588.41",30.02,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-07-10
CA,23.37,"36,957.18","4,906,487.20",13.17,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-07-10
CA,17.99,"28,446.69","18,047,270.68",48.44,0.00,0.00,2,3,D2  ,California,"158,147.87",2018-07-10
CA,2.77,"4,373.42","425,786.18",1.14,0.00,0.00,2,4,D3  ,California,"158,147.87",2018-07-10
CA,41.01,"64,855.11","11,179,834.56",30.01,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-07-17
CA,23.39,"36,993.28","4,910,241.05",13.18,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-07-17
CA,17.99,"28,446.69","18,047,270.68",48.44,0.00,0.00,2,3,D2  ,California,"158,147.87",2018-07-17
CA,2.77,"4,373.42","425,786.18",1.14,0.00,0.00,2,4,D3  ,California,"158,147.87",2018-07-17
CA,41.45,"65,553.06","11,177,816.13",30.00,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-07-24
CA,23.97,"37,913.86","4,919,466.51",13.21,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-07-24
CA,17.99,"28,446.69","18,047,270.68",48.44,0.00,0.00,2,3,D2  ,California,"158,147.87",2018-07-24
CA,2.77,"4,373.42","425,786.18",1.14,0.00,0.00,2,4,D3  ,California,"158,147.87",2018-07-24
CA,41.37,"65,423.31","11,158,604.39",29.95,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-07-31
CA,24.04,"38,024.62","4,911,405.89",13.18,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-07-31
CA,17.99,"28,446.69","18,047,270.69",48.44,0.00,0.00,2,3,D2  ,California,"158,147.87",2018-07-31
CA,2.77,"4,373.42","425,786.18",1.14,0.00,0.00,2,4,D3  ,California,"158,147.87",2018-07-31
CA,41.12,"65,027.86","11,154,585.72",29.94,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-08-07
CA,24.29,"38,420.30","4,915,497.39",13.19,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-08-07
CA,17.99,"28,446.69","18,047,237.54",48.44,0.00,0.00,2,3,D2  ,California,"158,147.87",2018-08-07
CA,2.77,"4,373.32","425,770.88",1.14,0.00,0.00,2,4,D3  ,California,"158,147.87",2018-08-07
CA,38.97,"61,632.37","11,086,152.24",29.76,0.00,0.00,2,1,D0  ,California,"158,147.87",2018-08-14
CA,26.44,"41,815.32","4,983,785.22",13.38,0.00,0.00,2,2,D1  ,California,"158,147.87",2018-08-14
CA,17.99,"28,446.70","18,047,303.82",48.44,0.00,0.00,2,3,D2  ,California,"158,147.87",2018-08-14
